Headline,Body ID,Stance
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,2045,unrelated
The famous “Dog whisperer” Cesar Millan died of a heart attack this morning.,2045,unrelated
Boko Haram ceasefire ignored as violence flares in Borno state,2045,unrelated
"Amazon to launch first brick-and-mortar store, report says",2045,discuss
Mystery man slaps shoppers around head for sneezing,2045,unrelated
Amazon is opening its first physical store,2045,discuss
WHO says reports of suspected Ebola cases in Iraq are untrue,2045,unrelated
Nigeria Says Boko Haram Cease-Fire May Lead to Release of Kidnapped Girls,2045,unrelated
Texas plumber's truck on front line of Syria war,2045,unrelated
Insurgents killed in Nigeria despite alleged truce with Boko Haram,2045,unrelated
"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",2045,unrelated
Ottawa Shooting: Soldier Shot at Canada's National War Memorial,2045,unrelated
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",2045,unrelated
Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,2045,unrelated
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,2045,unrelated
Google Grows With $1.6 Billion in California Office Deals,2045,unrelated
"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",2045,unrelated
Christian Bale to play Steve Jobs in upcoming biopic,2045,unrelated
"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",2045,unrelated
Government fires employee who skipped work for 24 years,2045,unrelated
"Boko Haram denies truce, says kidnapped girls married",2045,unrelated
"Former Porn Star Behind YouTube Sensation ‘DC Toy Collector,’ Makes $5 Million Per Year Unboxing Disney Toys",2045,unrelated
Report: Former Baseball Star Jose Canseco Accidentally Shot At Home,2045,unrelated
"Vogue's Anna Wintour Pissed Off With New 1 World Trade Center Offices, Infested With Rats",2045,unrelated
NBC weatherman caught urinating in the woods live on air,2045,unrelated
Journalist James Wright Foley reportedly beheaded by ISIS,2045,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",2045,unrelated
Boko Haram denies ceasefire claim by Nigeria's government,2045,unrelated
ISIS cracks down on five confirmed Ebola cases among fighters: official,2045,unrelated
Nigeria says it has deal with Boko Haram to release kidnapped girls,2045,unrelated
Amazon Is Going To Open A Physical Store!,2045,discuss
Reports: Boko Haram may release schoolgirls as part of deal,2045,unrelated
Amazon's first brick-and-mortar store said to open in Manhattan,2045,discuss
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",2045,unrelated
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',2045,unrelated
Nigeria Claims Boko Haram Will Release the Kidnapped Schoolgirls,2045,unrelated
Nigeria announces truce with Boko Haram; fate of schoolgirls unclear,2045,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",2045,unrelated
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,2045,unrelated
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,2045,unrelated
Nigeria and Boko Haram 'agree ceasefire and girls' release',2045,unrelated
Amazon is about to open its first-ever physical store in New York City,2045,discuss
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",2045,unrelated
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,2045,unrelated
Nigeria says ceasefire agreed with Boko Haram,2045,unrelated
Nigeria Boko Haram blamed for raids despite truce claim,2045,unrelated
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,2045,unrelated
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,2045,unrelated
Lebanon 'holding IS leader's daughter and ex-wife',2283,discuss
"Islamic State training pilots to fly MiG fighter planes, says monitoring group",2283,unrelated
"Everybody Relax, Banksy Wasn’t Arrested And Exposed As A 35-Year-Old Man",2283,unrelated
Wife and son of Islamic State leader Abu Bakr al-Baghdadi detained in Lebanon,2283,agree
The Arrest of the ISIS Leader's Wife and Son,2283,agree
Isis claims US hostage Kayla Mueller killed in coalition airstrike,2283,unrelated
Lebanon detains wife and son of Al-Baghdadi,2283,agree
Everyone chill! Banksy has NOT been arrested,2283,unrelated
Islamic State 'training pilots to fly fighter jets',2283,unrelated
Islamic State flying three jets in Syria: monitor,2283,unrelated
Isis Syria News: Iraqi Pilots 'Training Isis Fighters' to Fly Captured Planes,2283,unrelated
Met police denies reports of Banksy arrest,2283,unrelated
Isis leader Abu Bakr al-Baghdadi's 'wife and son detained in Lebanon',2283,discuss
"Woman detained in Lebanon is not Isis leader’s wife, says Iraq",2283,disagree
Mum Offers to Sell Twin Boy to Save Twin Girl,2283,unrelated
Opposition group: ISIS militants training to fly warplanes in Syria,2283,unrelated
Hoax 'Banksy Arrested in London' Story Dupes the Internet Again,2283,unrelated
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,2283,agree
Apple may launch 12-inch MacBook Air with Retina Display,2283,unrelated
DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,2283,agree
Wife and son of Isil leader Abu Bakr al-Baghdadi 'detained at Lebanon border',2283,agree
"Once Again, The Banksy 'Arrest' Is A Giant Hoax. Repeat: A Hoax.",2283,unrelated
Saddam Hussein’s pilots training Islamic State group,2283,unrelated
"No, Banksy has not been arrested (sigh)",2283,unrelated
Street Artist BANKSY Arrested? Again?,2283,unrelated
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",2283,disagree
Report: US Drones Over Syria Looking for ISIS Leader Abu Bakr al-Baghdadi,2283,unrelated
Islamic State fighters training to fly captured jets — watchdog,2283,unrelated
Graffiti Artist Banksy Arrested In London; Identity Revealed,2283,unrelated
Matt Taibbi Disappears From Omidyar’s First Look Media,2283,unrelated
"Islamic State training fighter pilots in captured jets, monitoring group says",2283,unrelated
A Bunch Of People Thought Banksy Got Arrested But It Was A Hoax,2283,unrelated
Confusion Surrounds Capture Of “ISIS Leader’s Wife”,2283,discuss
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",2283,discuss
"No, Banksy hasn’t been arrested",2283,unrelated
Islamic State Flying Three Jets in Syria,2283,unrelated
"Islamic State leader's family detained by Lebanon, officials say",2283,discuss
Lebanon confirms holding ISIS chief’s kin,2283,agree
"Calm down everyone, Banksy hasn't been arrested: 9 clues that it's a hoax",2283,unrelated
Banksy arrest hoax: Internet duped by fake report claiming that the street artist's identity has been revealed,2283,unrelated
"Islamic State Militants Have Been Flying 3 Captured Warplanes Over Syrian Airport, Witnesses Say",2283,unrelated
Banksy arrest hoax: US website claims street artist caught in Watford,2283,unrelated
Banksy 'Arrested & Real Identity Revealed' Is The Same Hoax From Last Year,2283,unrelated
Islamic State May Have Fighter Jets Now After Seizing Russian-Made MiGs,2283,unrelated
DNA Tests Confirm Lebanon Is Holding ISIS Leader’s Child,2283,discuss
"Unconfirmed: ISIS Claims Kayla Mueller, American Female Hostage, Is Dead",2283,unrelated
Mexico Student Massacre Update: More Graves Discovered At Murder Site,2283,unrelated
"Apple Watch to Feature Time-Only 'Power Reserve' Mode, Prototypes Disguised as Samsung Watches",2283,unrelated
Iraq Says Arrested Woman Is Not The Wife of ISIS Leader al-Baghdadi,2283,disagree
"Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse",2283,disagree
"No, Robert Plant Didn’t Rip Up an $800 Million Contract",2283,unrelated
Wife and child of Islamic State leader Baghdadi held in Lebanon,2283,agree
"Islamic State Training Pilots in Military Jets, Monitors Say",2283,unrelated
Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon,2283,agree
"Mexico hit by student massacre: At least 17 anti-corruption protesters 'rounded up, murdered and dumped in a mass grave' - and another 26 are missing",2283,unrelated
ISIS Getting Ebola,2283,unrelated
Does ISIS have an airforce? Terrorist 'fighter pilots' are being trained on captured MiGs by Saddam Hussein's ex-air force officers,2283,unrelated
"Wife, child of Islamic State head Abu Bakr al-Baghdadi held in Lebanon, officials say",2283,discuss
"Report: Apple Watch to start at $500 in stainless steel, thousands for gold model",2283,unrelated
British Man Slaps People If They Sneeze In Public,87,unrelated
Man who SLAPS people if they sneeze in public being hunted by police,87,unrelated
Police hunting mystery 'slapper' in tweed jacket who attacks people who sneeze in town's high street,87,unrelated
Zack Snyder Responds to Fake Stolen Batmobile Report,87,unrelated
ISIL Beheads American Photojournalist in Iraq,87,unrelated
Was The Batmobile Stolen In Detroit?,87,unrelated
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,87,unrelated
Iraqi media says ISIS militants have contracted Ebola,87,unrelated
Batmobile wasn't stolen: Cops,87,unrelated
Man who slaps people around the head for sneezing hunted by police,87,unrelated
Robert Plant ripped up $800M Led Zeppelin reunion contract,87,unrelated
Kim Jong ill? Analysts say 27-year-old sister Kim Yo Jong may be running North Korea (VIDEO),87,unrelated
Comcast blocks Tor,87,unrelated
Detroit Police Issue Statement That The Batmobile Is Safe,87,unrelated
"Batmobile stolen in Detroit? Good one, joker!",87,unrelated
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,87,unrelated
Batmobile Rumored To Have Been Stolen From Batman V. Superman: Dawn Of Justice Set,87,unrelated
LOL: RICH JOHNSTON SAYS THE BATMOBILE HAS BEEN STOLEN IN DETROIT,87,unrelated
"Hoax Alert: Father O’Neal, Who Has Met God and Thinks She’s a Woman, Is Made Up (Just Like God Herself)",87,unrelated
GCPD Solved Stolen Batmobile Case?,87,unrelated
It's back! The incredible new Batmobile takes a spin around Detroit... after rumors it had been STOLEN,87,unrelated
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",87,unrelated
"At CBS Detroit, Fan Site 'Scuttlebutt' Is Enough to Publish Batmobile Rumor",87,unrelated
ISIS leader dead?,87,unrelated
REPORT: The Batmobile Might Have Been Stolen In Detroit,87,unrelated
Missing Mexican students 'not found in mass grave',87,unrelated
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",87,unrelated
Holy Theft! Batmobile Stolen from 'Batman v Superman'???,87,unrelated
CARLISLE HEAD SLAPPER ATTACKS SNEEZING WOMEN,87,unrelated
The Chinese Guide to Avoiding a Bad English Name,87,unrelated
"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",87,unrelated
Is this the world's oldest burger? Man claims to have kept McDonald's Quarter Pounder for 20 YEARS,87,unrelated
Mystery man slaps shoppers around head for sneezing,87,unrelated
BATMAN VS. SUPERMAN BATMOBILE STOLEN,87,unrelated
Police hunt tweed-jacket wearing man who slaps shoppers for SNEEZING,87,unrelated
"And finally: Apple Watch to launch 9 March with 100,000 apps",87,unrelated
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,87,unrelated
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,87,unrelated
This Week In Weird News: Horrible Human Slaps Elderly Woman For Sneezing,87,unrelated
"Zack Snyder Kills ""Stolen Batmobile"" Rumor With Great Photo",87,unrelated
Police Looking For A Man That Slaps People When They Sneeze!,87,unrelated
"So, There Might Be a Rat Infestation at Vogue",87,discuss
The Case of the Stolen Batmobile Has Been Solved,87,unrelated
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,87,unrelated
Photo gallery: Amazing £300 operation by North Walsham vet on constipated goldfish,2280,unrelated
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',2280,discuss
Kurds fear Isis use of chemical weapon in Kobani,2280,unrelated
PGA Spokesman and Tiger Woods' Agent Deny Drug Suspension Allegations,2280,unrelated
CPWD official sacked for absence from duty for 25 years,2280,unrelated
Texas Plumber Has ‘No Idea’ How Company Truck Ended Up With ISIS,2280,discuss
Pope says dogs can go to heaven: ‘Paradise is open to all of God’s creatures’,2280,unrelated
Did a plumber's pick-up truck from Texas end up carrying an anti-aircraft gun for Islamic fighters on the front lines of Syria?,2280,discuss
Norfolk Man Pays £300 For His Constipated Goldfish To Have Lifesaving Surgery,2280,unrelated
Is this proof of bigfoot? New 'yeti' video shows giant hairy beast walking through forest,2280,unrelated
Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,2280,unrelated
Texas plumber threatened over jihadis using his old truck,2280,discuss
British man pays $460 to save constipated goldfish's life,2280,unrelated
Islamist terrorists Jabhat Ansar al-Deen tweet picture of Texas plumber’s truck fitted with anti-aircraft gun in Syria,2280,discuss
Texas plumber's truck on front line of Syria war,2280,discuss
Bigfoot Strolls Through A Russian Forest -- At Least That's The Claim [VIDEO],2280,unrelated
Texas plumber baffled after truck ends up in the hands of Syrian rebels,2280,discuss
Texas Plumber Isn't Sure How Extremists In Syria Ended Up With His Work Truck,2280,discuss
Texas Truck Winds Up in Syria With Islamic Militants,2280,discuss
